Method,time_rel,E_u_cl_abs_ensemble_rms_L2,E_v_cl_abs_ensemble_rms_L2,E_cl_abs_ensemble_rms_L2
FNO,18.6,0.0013601922806913854,0.0012782656673936078,0.0013192289740424966
FNO,18.7,0.0013704642800033747,0.0012709487703439337,0.0013207065251736542
FNO,18.8,0.00138310553163148,0.001269360687448446,0.001326233109539963
FNO,18.900000000000002,0.0013953278905103773,0.0012641519089658982,0.0013297398997381376
FNO,19.0,0.0014129185109485974,0.0012554689026096045,0.001334193706779101
FNO,19.1,0.0014335375631795142,0.0012464574330048666,0.0013399974980921904
FNO,19.200000000000003,0.0014562412228825256,0.0012355714513157274,0.0013459063370991264
FNO,19.3,0.0014624617150248312,0.0012322266337946787,0.001347344174409755
FNO,19.400000000000002,0.0014706165193633335,0.0012358118104685704,0.001353214164915952
FNO,19.5,0.0014762754738473461,0.0012481716257262709,0.0013622235497868086
FNO,19.6,0.0014688841364403878,0.0012645603523616078,0.0013667222444009978
FNO,19.700000000000003,0.001468526454252245,0.0012825100047219628,0.0013755182294871039
FNO,19.8,0.0014640864159102336,0.0012956884953507694,0.0013798874556305014
FNO,19.900000000000002,0.0014612240878800128,0.001308287803161703,0.0013847559455208579
FNO,20.0,0.001454162433738445,0.0013225694037816487,0.001388365918760047
FNO,20.1,0.001444963454246053,0.0013432398571160636,0.0013941016556810583
FNO,20.200000000000003,0.0014375871117615375,0.001377703067325102,0.0014076450895433197
FNO,20.3,0.001431689863503828,0.0014202958844931604,0.0014259928739984943
FNO,20.400000000000002,0.0014314168551210968,0.001461949976996587,0.001446683416058842
FNO,20.5,0.0014345587865057384,0.00149637047551383,0.0014654646310097842
FNO,20.6,0.0014328013731492403,0.0015220143911961778,0.001477407882172709
FNO,20.700000000000003,0.0014304892578215923,0.0015357691874258474,0.00148312922262372
FNO,20.8,0.0014268995642990573,0.0015265226077521355,0.0014767110860255963
FNO,20.900000000000002,0.0014191057059359925,0.001509974339025756,0.0014645400224808742
FNO,21.0,0.0014159066501488273,0.0014814252700150244,0.0014486659600819259
FNO,21.1,0.001418360323967057,0.0014513384555027498,0.0014348493897349034
FNO,21.200000000000003,0.0014226402116767844,0.0014344187377249265,0.0014285294747008554
FNO,21.3,0.0014307031866923827,0.0014276436197688737,0.0014291734032306283
FNO,21.400000000000002,0.0014295877238053797,0.0014159841512212416,0.0014227859375133107
FNO,21.5,0.0014332120609760485,0.0013976084901571922,0.0014154102755666205
FNO,21.6,0.001440192131491332,0.0013774847785466824,0.0014088384550190072
FNO,21.700000000000003,0.0014428710086325115,0.0013609397842510329,0.0014019053964417722
FNO,21.8,0.0014433629867758315,0.00134591478954014,0.0013946388881579857
FNO,21.900000000000002,0.0014484176593641707,0.0013422904192998235,0.001395354039331997
FNO,22.0,0.0014543752811717297,0.001341184971584134,0.001397780126377932
FNO,22.1,0.001459426953617564,0.001344773963918479,0.0014021004587680215
FNO,22.200000000000003,0.001471340722796298,0.0013429612968169017,0.0014071510098066
FNO,22.3,0.0014768967937222356,0.0013323975570685002,0.001404647175395368
FNO,22.400000000000002,0.001484904698691017,0.0013197210766813094,0.001402312887686163
FNO,22.5,0.0014943248464119748,0.0013105927182932152,0.0014024587823525951
FNO,22.6,0.0015016580428473148,0.0013076966993736889,0.0014046773711105017
FNO,22.700000000000003,0.001499744051289712,0.0013042639525533979,0.001402004001921555
FNO,22.8,0.001500008305914825,0.0012988881651072508,0.001399448235511038
FNO,22.900000000000002,0.0015035890727500244,0.0012855175203167657,0.001394553296533395
FNO,23.0,0.0015008839053171834,0.0012843338523234257,0.0013926088788203045
FNO,23.1,0.001498068700120895,0.001285136854868816,0.0013916027774948554
FNO,23.200000000000003,0.0014958041955670006,0.0012879574327092462,0.0013918808141381235
FNO,23.3,0.0014908807277247175,0.001289844413452801,0.0013903625705887592
FNO,23.400000000000002,0.0014775917586848074,0.0012884379422203227,0.001383014850452565
FNO,23.5,0.001463676094643713,0.001289233987948859,0.001376455041296286
FNO,23.6,0.001453765550548653,0.00129134568122939,0.0013725556158890213
FNO,23.700000000000003,0.0014457211277326678,0.0012981179045189956,0.0013719195161258318
FNO,23.8,0.0014393655795741258,0.001299924440421297,0.0013696450099977115
FNO,23.900000000000002,0.0014385708516754944,0.0013045842821294807,0.0013715775669024875
FNO,24.0,0.001436949223855819,0.0013069887365912654,0.0013719689802235422
FNO,24.1,0.001435593266085433,0.0013053810463252702,0.0013704871562053517
FNO,24.200000000000003,0.0014314811179923146,0.0013137708471980796,0.0013726259825951972
FNO,24.3,0.001430492360096276,0.0013261268636583338,0.0013783096118773048
FNO,24.400000000000002,0.001431750932984912,0.0013379624853905778,0.0013848567091877448
FNO,24.5,0.0014287463592439844,0.0013447000313375334,0.001386723195290759
FNO,24.6,0.001428037455285193,0.001338870469252542,0.0013834539622688677
FNO,24.700000000000003,0.0014205710093261059,0.0013327043536442407,0.0013766376814851734
FNO,24.8,0.0014146180449477969,0.0013247240442702975,0.0013696710446090472
FNO,24.900000000000002,0.0014105114428311462,0.0013131613096827191,0.0013618363762569327
FNO,25.0,0.0014057399896020698,0.0013067642849474185,0.0013562521372747442
FNO,25.1,0.0014051849619653705,0.0013045602749665265,0.0013548726184659486
FNO,25.200000000000003,0.0014082791028538733,0.0013035964640510107,0.001355937783452442
FNO,25.3,0.0014080902441319537,0.0013044041933370852,0.0013562472187345193
FNO,25.400000000000002,0.0014063750394164598,0.0013113377814389683,0.001358856410427714
FNO,25.5,0.0014079773513540482,0.001327249667255746,0.001367613509304897
FNO,25.6,0.0014059890168984068,0.0013400075869816053,0.001372998301940006
FNO,25.700000000000003,0.0014098732807072694,0.0013472412045135956,0.0013785572426104325
FNO,25.8,0.0014168285642397135,0.0013583844013827324,0.0013876064828112229
FNO,25.900000000000002,0.0014217799644889054,0.0013651559016700718,0.0013934679330794885
FNO,26.0,0.0014288635827814766,0.0013650527046284412,0.0013969581437049588
FNO,26.1,0.001427188947927096,0.001365122479723374,0.001396155713825235
FNO,26.200000000000003,0.00142490873965494,0.00137243830565243,0.001398673522653685
FNO,26.3,0.001425262452536923,0.0013777434660286866,0.0014015029592828049
FNO,26.400000000000002,0.0014258589137003087,0.0013837313160237363,0.0014047951148620226
FNO,26.5,0.0014286431996010135,0.0013853157288263392,0.0014069794642136762
FNO,26.6,0.0014289682166714285,0.0013808800603583114,0.0014049241385148698
FNO,26.700000000000003,0.0014251201567560198,0.0013769284809354249,0.0014010243188457222
FNO,26.8,0.0014206635956673435,0.0013728073736365613,0.0013967354846519523
FNO,26.900000000000002,0.0014153883688903168,0.0013735013003521842,0.0013944448346212505
FNO,27.0,0.0014165997060377803,0.0013703593819462995,0.0013934795439920398
FNO,27.1,0.0014180378458777617,0.001360426294907395,0.0013892320703925783
FNO,27.200000000000003,0.0014238605938067589,0.0013489691811713622,0.0013864148874890604
FNO,27.3,0.001428587249699927,0.001335670172937738,0.0013821287113188327
FNO,27.400000000000002,0.0014272121522882725,0.001328330540952909,0.0013777713466205906
FNO,27.5,0.0014297883131921746,0.0013232168590558363,0.0013765025861240056
FNO,27.6,0.0014378741435839039,0.0013194140128996521,0.0013786440782417781
FNO,27.700000000000003,0.0014398583153704537,0.0013201830579103284,0.001380020686640391
FNO,27.8,0.0014472599035628784,0.0013230950443535595,0.001385177473958219
FNO,27.900000000000002,0.0014603288355347131,0.0013199891726928062,0.0013901590041137596
FNO,28.0,0.001464281230244638,0.0013155927854255343,0.0013899370078350863
FNO,28.1,0.0014606816558071201,0.0013078770364559908,0.0013842793461315555
FNO,28.200000000000003,0.0014662845742613926,0.0013058558303568925,0.0013860702023091426
FNO,28.3,0.0014766970299444771,0.001303347431004603,0.00139002223047454
FNO,28.400000000000002,0.001487695449351519,0.0013020651853002097,0.0013948803173258642
FNO,28.5,0.00149638128013919,0.001295239834402356,0.0013958105572707729
FNO,28.6,0.0015001518002400042,0.0012894956741235364,0.0013948237371817704
FNO,28.700000000000003,0.001498138996067487,0.0012822668767892744,0.0013902029364283807
FNO,28.8,0.0014969330364607116,0.0012795560447255237,0.0013882445405931176
FNO,28.900000000000002,0.0014964423959584255,0.0012752233866020314,0.0013858328912802285
FNO,29.0,0.0014945362682371316,0.0012695112345876864,0.0013820237514124089
FNO,29.1,0.0014894091565493715,0.0012668953059494284,0.0013781522312494
FNO,29.200000000000003,0.001485307731484079,0.0012668898239102159,0.0013760987776971474
FNO,29.3,0.001482778635315485,0.0012706391706953936,0.0013767089030054394
FNO,29.400000000000002,0.0014797812295480341,0.001269681270384376,0.001374731249966205
FNO,29.5,0.0014737143521829888,0.0012697918139798676,0.0013717530830814283
FNO,29.6,0.0014655094186123406,0.0012740907100304464,0.0013698000643213935
FNO,29.700000000000003,0.001448829822192184,0.0012751339156327722,0.001361981868912478
FNO,29.8,0.001435962126588099,0.0012821374816875271,0.001359049804137813
FNO,29.900000000000002,0.0014258766198640622,0.0012878533259195522,0.0013568649728918072
FNO,30.0,0.0014122597382277525,0.001287024483695385,0.0013496421109615688
FNO,30.1,0.0014038513855333516,0.0012831555321863746,0.001343503458859863
FNO,30.200000000000003,0.0013996585415136033,0.0012836754972714451,0.0013416670193925242
FNO,30.3,0.0013931018266823342,0.0012825280295469782,0.0013378149281146562
FNO,30.400000000000002,0.0013829498409221154,0.0012742091845501723,0.0013285795127361438
FNO,30.5,0.0013807052298601685,0.0012719601464575847,0.0013263326881588766
FNO,30.6,0.00136909358930374,0.0012675962749011305,0.001318344932102435
FNO,30.700000000000003,0.0013530569438290221,0.0012664015694353146,0.0013097292566321684
FNO,30.8,0.0013455927150555682,0.0012645264037926486,0.0013050595594241085
FNO,30.900000000000002,0.0013399320146190144,0.0012649594251172122,0.0013024457198681132
FNO,31.0,0.0013307284828560299,0.001262460894762201,0.0012965946888091155
FNO,31.1,0.0013276063810571948,0.001257311147658829,0.001292458764358012
FNO,31.200000000000003,0.0013250356519068779,0.001252008752578735,0.0012885222022428065
FNO,31.3,0.0013237909660266417,0.0012487125796977845,0.001286251772862213
FNO,31.400000000000002,0.0013225068149105414,0.0012427316915000735,0.0012826192532053074
FNO,31.5,0.0013224174374754504,0.0012362973562832712,0.0012793573968793608
FNO,31.6,0.0013187539508938818,0.0012287867830163893,0.0012737703669551356
FNO,31.700000000000003,0.0013103895613783426,0.0012269722608332129,0.0012686809111057777
FNO,31.8,0.0013123669154106272,0.0012278386111525368,0.001270102763281582
FNO,31.900000000000002,0.0013143001502681983,0.0012338414945336,0.001274070822400899
FNO,32.0,0.00131205219886403,0.0012381335586801152,0.0012750928787720727
FNO,32.1,0.0013161095645418536,0.0012404161371062296,0.0012782628508240415
FNO,32.2,0.0013212847928773695,0.001248187742799388,0.0012847362678383787
FNO,32.300000000000004,0.0013214270498937651,0.0012535495607657729,0.001287488305329769
FNO,32.4,0.0013216860282685315,0.0012599175194290108,0.0012908017738487711
FNO,32.5,0.0013252390053997143,0.0012607108653110426,0.0012929749353553783
FNO,32.6,0.0013234368034156934,0.0012642745624877913,0.0012938556829517425
FNO,32.7,0.0013341612797354001,0.0012729135701194062,0.0013035374249274032
FNO,32.800000000000004,0.0013435284706981043,0.0012763679114166434,0.001309948191057374
FNO,32.9,0.0013410812243426743,0.0012836082985396575,0.0013123447614411658
FNO,33.0,0.0013386442712189257,0.0012865462028341349,0.0013125952370265303
FNO,33.1,0.0013463358994301841,0.0012871977487528,0.0013167668240914921
FNO,33.2,0.0013473915072523804,0.001286507635606343,0.0013169495714293617
FNO,33.300000000000004,0.0013468202378550877,0.0012815689208992111,0.0013141945793771494
FNO,33.4,0.0013484700107970875,0.0012775140799867353,0.0013129920453919114
FNO,33.5,0.0013530556175777918,0.0012727755666435041,0.0013129155921106478
FNO,33.6,0.0013608223020190725,0.0012727235729203317,0.001316772937469702
FNO,33.7,0.0013624954275035836,0.0012744798131184157,0.0013184876203109997
FNO,33.800000000000004,0.0013733179310445008,0.001279391033395676,0.0013263544822200884
FNO,33.9,0.0013805065475194613,0.0012736777571662216,0.0013270921523428415
FNO,34.0,0.0013886266726632125,0.001273864499370952,0.001331245586017082
FNO,34.1,0.0013967653536986653,0.0012704110798488666,0.001333588216773766
FNO,34.2,0.0013992178280835797,0.0012668971527980471,0.0013330574904408133
FNO,34.300000000000004,0.001399611239744744,0.0012656740604049795,0.0013326426500748618
FNO,34.4,0.0013979317964506097,0.0012675503218511567,0.0013327410591508831
FNO,34.5,0.0013959614409523088,0.001264975984963505,0.001330468712957907
FNO,34.6,0.0013893135739916295,0.0012698770636062563,0.0013295953187989428
FNO,34.7,0.0013900003290222875,0.0012782359006613397,0.0013341181148418136
FNO,34.800000000000004,0.0013940608047510808,0.0012807150959110497,0.0013373879503310654
FNO,34.9,0.0013934778617306076,0.0012848043878283145,0.001339141124779461
FNO,35.0,0.001392427992013908,0.001288474195689641,0.0013404510938517745
FNO,35.1,0.0013907882767921322,0.001300026766979455,0.0013454075218857935
